date,ip,attack_type,threat_theme,threat_level,is_malicious,abuseip_score,usage_type,abuseip_categories,abuseip_distinct_users,abuseip_last_reported,country,asn,isp,infra_owner
22-04-26,111.221.80.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,AS8075,Microsoft,Microsoft
22-04-26,1.0.147.166,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-09-14T02:39:50+00:00,Thailand,AS23969,TOT,TOT
22-04-26,5.180.79.225,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,AS212238,Datacamp,Digital Virtualisation Amsterdam
29-08-25,43.254.132.118,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Thailand,AS131447,World Datanetwork,POPIDC
22-04-26,66.249.74.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS15169,Google,Google
22-04-26,1.0.152.137,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,103.21.244.0,none,verified_service,0,0,0,Unknown,No_Reports,0,2025-06-07T13:34:30+00:00,Canada,AS13335,Cloudflare,Cloudflare
22-04-26,77.243.112.230,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS44267,IESV,Irkutskenergosvyaz
10-11-25,91.149.253.134,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Poland,AS26383,Baxet,Baxet
22-04-26,1.0.150.162,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,66.249.78.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS15169,Google,Google
22-04-26,40.126.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,103.168.181.177,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS142488,Nextia,Nextia
16-10-25,118.140.151.242,exploit_delivery,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,2025-03-24T00:19:05+00:00,Hong Kong,AS9304,HGC Global,HGC Global
22-04-26,103.178.27.49,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Philippines,AS134788,Parasat TV,Palash Silpanchal College
12-05-25,51.79.66.183,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS16276,OVH,OVH
22-04-26,104.255.57.100,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Mexico,AS16509,Amazon,Amazon
22-04-26,122.200.61.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,AS16509,Amazon,Amazon
22-04-26,115.98.110.168,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS17488,Hathway IP over Access,Hathway and Datacom
22-04-26,87.239.108.162,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,AS47764,VK,VK
22-04-26,172.64.37.146,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,Canada,AS13335,Cloudflare,Cloudflare
22-04-26,104.255.57.41,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,120.52.12.64,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-05T19:00:10+00:00,China,AS133119,China Unicom,Amazon
12-05-25,65.49.235.210,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-04-23T15:45:05+00:00,Canada,AS25820,IT7,IT7
22-04-26,108.175.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,120.52.153.192,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T14:06:11+00:00,China,AS133119,China Unicom,Amazon
22-04-26,197.13.5.134,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Tunisia,AS37504,EO DATACENTER,ATI - Agence Tunisienne
22-04-26,40.135.122.6,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7029,Windstream,Windstream
29-08-25,61.19.148.66,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS9931,Comm. Dept. National,CAT
22-04-26,1.0.149.139,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-12-29T01:03:51+00:00,Thailand,AS23969,TOT,TOT
22-04-26,13.107.18.10,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8068,Microsoft,Microsoft
22-04-26,87.249.22.94,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS31430,OOO Suntel,TEL
29-08-25,45.61.134.134,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-02-13T13:59:41+00:00,United States,AS14956,RouterHosting,FranTech
22-04-26,66.249.69.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS15169,Google,Google
22-04-26,1.0.151.40,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-01-05T03:47:22+00:00,Thailand,AS23969,TOT,TOT
22-04-26,192.178.4.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS15169,Google,Google
29-08-25,172.86.124.235,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,AS198983,FranTech,RouterHosting
22-04-26,167.250.136.130,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,AS28598,DB3 SERVICOS DE S.A,DB3 SERVICOS DE S.A
29-08-25,103.168.91.231,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,AS151786,Minju,Micro
22-04-26,72.212.13.147,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS22773,Cox,Cox
22-04-26,104.255.56.23,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
29-08-25,37.120.239.52,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,AS9009,M247,M247
22-04-26,103.53.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,Unknown_ASN,Twitch,GLOBAL
29-08-25,45.59.120.171,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Arab Emirates,AS14956,RouterHosting,FranTech
22-04-26,80.188.180.250,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-12-07T12:45:39+00:00,Czech Republic,AS5610,O2 Czech Republic,CZ.CZNET
22-04-26,13.112.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS16509,Amazon,Amazon
20-02-26,134.122.152.135,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-03-03T01:49:01+00:00,Japan,AS152194,CTG Server,Rackip Consultancy Pte
29-08-25,63.245.1.34,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS23520,Columbus,Columbus
16-10-25,172.104.124.74,exploit_delivery,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS63949,Akamai,Linode
22-04-26,66.249.68.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,"14,15,18,20,21",4,2026-04-05T10:14:16+00:00,United States,AS15169,Google,Google
22-04-26,13.107.18.15,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8068,Microsoft,Microsoft
22-04-26,40.107.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-05-12T11:38:12+00:00,France,AS8075,Microsoft,Microsoft
22-04-26,82.142.166.167,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-11-24T08:59:04+00:00,Russia,AS3216,Vimpelcom,EDN Sovintel
22-04-26,1.0.152.110,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,76.77.140.72,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS21737,SpringNet,SpringNet
22-04-26,38.79.129.92,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS174,Cogent,Cogent - IPENG
19-02-26,206.123.132.160,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS212238,Datacamp,Digital Virtualisation Amsterdam
22-04-26,198.41.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS395747,Cloudflare,Cloudflare
21-07-25,96.9.125.147,exploit_delivery,cloud_services,4,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-23T14:30:20+00:00,Romania,AS399629,BL,BL
22-04-26,1.0.151.108,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-06-09T01:06:03+00:00,Thailand,AS23969,TOT,TOT
22-04-26,104.255.56.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,1.0.153.221,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
01-08-25,45.61.149.109,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,108.136.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Indonesia,AS16509,Amazon,Amazon
22-04-26,27.6.132.51,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS17488,Hathway IP over Access,Hathway and Datacom
19-02-26,158.94.210.166,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,18,1,2026-03-23T21:34:49+00:00,Netherlands,AS202412,Omegatech,Omegatech
22-04-26,1.178.1.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,20.231.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,AS8075,Microsoft,Microsoft
18-02-26,79.110.49.90,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-30T17:06:15+00:00,France,AS399486,12651980 Canada,Virtuo France
29-08-25,103.7.58.162,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Thailand,AS131447,World Datanetwork,POPIDC
22-04-26,93.125.16.247,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Belarus,AS42772,Unitary A1,Unitary A1
22-04-26,1.0.136.69,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-09-11T15:52:04+00:00,Thailand,AS23969,TOT,TOT
22-04-26,104.255.56.51,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
29-08-25,107.189.15.206,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-04-02T16:32:56+00:00,Netherlands,AS14956,RouterHosting,FranTech
22-04-26,124.107.104.150,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Philippines,AS9299,Philippine Long Distance Telephone,Philippine Long Distance Telephone
22-04-26,1.0.154.118,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-03-30T10:26:46+00:00,Thailand,AS23969,TOT,TOT
12-05-25,31.192.107.157,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,AS50867,HOSTKEY,Unknown
10-11-25,91.149.253.99,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Poland,AS26383,Baxet,Baxet
10-11-25,45.15.156.24,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-04T07:07:40+00:00,Russia,Unknown_ASN,Rost,Rost
22-04-26,1.0.130.68,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,195.89.250.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United Kingdom,AS1273,Vodafone,NI Business
22-04-26,104.255.59.85,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,AS16509,Amazon,Amazon
29-08-25,45.61.133.31,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,50.214.224.57,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7922,Comcast,Comcast
22-04-26,116.75.218.3,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS17488,Hathway IP over Access,Hathway and Datacom
22-04-26,45.170.236.151,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,AS268182,Jnet Eireli,Jnet Eireli
22-04-26,107.176.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,Unknown_ASN,Amazon,Amazon
22-04-26,103.154.157.71,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,AS140993,MD Sabbir Ahamed,Unknown
22-04-26,66.249.68.192,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS15169,Google,Google
29-08-25,23.227.202.253,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS29802,HIVELOCITY,Hivelocity Ventures
22-04-26,108.128.0.0,none,verified_service,0,0,1,Data Center/Web Hosting/Transit,14,1,2026-04-01T23:00:09+00:00,Ireland,AS16509,Amazon,Amazon
22-04-26,1.0.148.34,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-12-11T07:28:29+00:00,Thailand,AS23969,TOT,TOT
22-04-26,104.255.59.240,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,New Zealand,AS16509,Amazon,Amazon
22-04-26,120.52.39.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,AS133119,China Unicom,Amazon
22-04-26,1.0.145.169,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,1.0.144.62,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-05-04T03:05:36+00:00,Thailand,AS23969,TOT,TOT
22-04-26,14.47.122.17,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-06-02T11:04:07+00:00,South Korea,AS4766,Korea,Chungbukbonbujang
22-04-26,200.215.228.72,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Peru,AS271868,Gpon C,Unknown
22-04-26,104.255.59.200,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Malaysia,AS16509,Amazon,Amazon
22-04-26,34.155.98.32,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,14,1,2026-02-15T07:34:12+00:00,France,AS396982,Google,Google
21-07-25,107.191.58.76,exploit_delivery,cloud_services,4,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-22T21:30:55+00:00,United States,AS20473,The Constant,The Constant
22-04-26,1.0.149.86,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-09-16T16:21:52+00:00,Thailand,AS23969,TOT,TOT
29-08-25,146.70.79.68,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,AS9009,M247,M247
22-04-26,119.147.182.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T15:21:06+00:00,China,AS4134,China Telecom,Amazon
22-04-26,34.96.162.48,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,"19,21",1,2026-01-24T22:21:27+00:00,Hong Kong,AS396982,Google,Google
22-04-26,13.248.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS16509,Amazon,Amazon
29-08-25,89.41.26.142,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-08-31T11:02:14+00:00,United States,AS9009,M247,M247
22-04-26,111.13.171.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,AS9808,China Mobile,Amazon
22-04-26,20.96.117.19,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
29-08-25,144.172.76.213,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,1.0.154.43,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-05-21T03:45:47+00:00,Thailand,AS23969,TOT,TOT
22-04-26,104.255.61.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Malaysia,AS16509,Amazon,Amazon
22-04-26,76.21.193.236,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7922,Comcast,Comcast
29-08-25,146.70.79.78,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-11-13T20:14:49+00:00,Hong Kong,AS9009,M247,M247
22-04-26,104.255.56.56,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,78.31.96.3,none,verified_service,0,0,0,Fixed Line ISP,21,1,2026-03-13T11:28:34+00:00,Russia,AS44046,TverLine,TverLine
22-04-26,88.116.39.118,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Austria,AS8447,A1 Telekom Austria AG - Business Customer,HIGHWAY194
22-04-26,104.146.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Ireland,AS8075,Microsoft,Microsoft
22-04-26,184.179.52.195,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS1819,DCM,Cox
22-04-26,1.0.136.43,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,51.142.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,AS8075,Microsoft,Microsoft
22-04-26,120.52.22.96,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,AS133119,China Unicom,Amazon
22-04-26,1.0.148.82,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-08-10T12:02:27+00:00,Thailand,AS23969,TOT,TOT
22-04-26,218.255.18.2,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-08-20T00:30:09+00:00,Hong Kong,AS9381,HKBN HK,HKBN HK
22-04-26,98.33.223.138,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7922,Comcast,Comcast
22-04-26,102.133.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,AS8075,Microsoft,Microsoft
22-04-26,173.245.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-11-27T13:01:06+00:00,Canada,Unknown_ASN,Cloudflare,Cloudflare
22-04-26,193.19.65.199,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Norway,AS200163,ITERA,Itera Norge
22-04-26,51.77.129.112,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,France,AS16276,OVH,OVH
22-04-26,1.0.138.73,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,104.47.208.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,1.163.87.146,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,AS3462,Chunghwa,Chunghwa
22-04-26,45.7.120.180,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-05-06T06:04:04+00:00,Brazil,AS266638,JRF Segurança Eletrônica ME,Giga ME
22-04-26,181.78.104.188,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-04-28T15:22:30+00:00,Guatemala,AS52468,UFINET Guatemala S. A,Negocios Y Telefonia Nedetel S.A
22-04-26,78.92.231.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-02-17T15:01:53+00:00,Hungary,AS58098,Szatmarnet,Unknown
22-04-26,1.0.147.71,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,38.10.246.202,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,AS174,Cogent,Cogent - IPENG
22-04-26,13.105.116.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,103.255.140.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,AS59067,Microsoft,Microsoft
22-04-26,104.46.64.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Ireland,AS8075,Microsoft,Microsoft
22-04-26,197.234.240.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-11-28T03:47:29+00:00,South Africa,AS13335,Cloudflare,Cloudflare
22-04-26,1.178.88.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,AS16509,Amazon,Amazon
22-04-26,34.118.254.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Belgium,AS396982,Google,Google
22-04-26,132.245.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8075,Microsoft,Microsoft
22-04-26,104.209.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,8.26.56.157,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,United States,AS23393,Flexential,DNS
22-04-26,202.155.236.99,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,AS9381,HKBN HK,HKBN HK
22-04-26,13.106.54.3,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
29-08-25,45.146.120.213,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS199967,Think Huge,TH NY
22-04-26,1.0.151.188,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,13.107.42.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8068,Microsoft,Microsoft
22-04-26,1.0.150.52,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
19-02-26,193.23.199.88,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,"10,3,21,7",1,2026-02-19T15:19:51+00:00,Germany,AS210457,Kyonix,Kyonix
22-04-26,104.47.224.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
29-10-25,23.27.20.143,ransomware,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-06-19T21:30:26+00:00,United Kingdom,AS149440,Ace II,Evoxt
22-04-26,23.227.169.6,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS29802,HIVELOCITY,Hivelocity Ventures
29-08-25,74.48.78.116,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-04-07T07:45:46+00:00,United States,AS35916,Multacom,TELUS
22-04-26,1.0.133.95,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-01-10T06:28:09+00:00,Thailand,AS23969,TOT,TOT
22-04-26,1.0.136.238,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,50.207.72.233,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7922,Comcast,Comcast
29-08-25,142.171.227.16,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-05-08T17:12:55+00:00,United States,AS35916,Multacom,TELUS
22-04-26,194.186.44.69,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS3216,Vimpelcom,EDN Sovintel
22-04-26,75.2.0.0,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,2023-06-17T06:35:49+00:00,United States,AS16509,Amazon,Amazon
22-04-26,102.133.240.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,AS8075,Microsoft,Microsoft
22-04-26,13.107.18.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8068,Microsoft,Microsoft
22-04-26,58.142.61.77,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,South Korea,AS10036,DLIVE,DLIVE Jungrang TV
22-04-26,1.0.149.215,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-05-21T01:09:32+00:00,Thailand,AS23969,TOT,TOT
22-04-26,66.249.66.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS15169,Google,Google
22-04-26,120.253.241.160,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T14:06:29+00:00,China,AS24400,China Mobile,Amazon
22-04-26,1.0.154.78,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,202.91.86.166,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,India,AS9830,Swift,SwiftMail
22-04-26,13.104.248.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,119.204.230.60,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,South Korea,AS4766,Korea,Chungbukbonbujang
22-04-26,13.162.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,AS16509,Amazon,Amazon
